File,Epoch,Event,Coef,VarCoef
255101,1,bg,0.0985191118244714,0.0109691061103208
255101,2,cl,0.89035074803346,0.0189992152780553
255101_2,1,bg,0.338637437662365,0.0193764963855093
255101_2,2,hl,0.706644209492153,0.00872297079857618
255201,1,bg,0.249973058955887,0.00367757229667004
255201,2,cl,0.459173310565503,0.00418724991319653
255201_2,1,bg,0.235007855628933,0.00686110939354015
255201_2,2,hl,0.536399696789879,0.00440180655827609
255301,1,bg,0.423443073644942,0.0320970830033632
255301,2,cl,0.186825112135833,0.0142361118831627
255301_2,1,bg,0.194596382658823,0.0111367055345459
255301_2,2,hl,0.653750281936329,0.00998394857251352
255401,1,bg,0.120158666086264,0.0111928929516609
255401,2,cl,0.682375681596105,0.0205420072353646
255401_2,1,bg,1.03150959164644,0.0100878376969747
255401_2,2,hl,1.50529230464093,0.0231884184696496
255501,1,bg,0.0610772869491959,0.00131961543478586
255501,2,hl,0.818929145097404,0.0200741195246069
255601,1,bg,0.486002071686273,0.0103182519582849
255601,2,cl,0.524485060333218,0.0131280347884476
255601_2,1,bg,0.172525622000053,0.00998477376415037
255601_2,2,hl,0.833308047487836,0.0254697286017455
255801,1,bg,0.553857701480322,0.00409419944918738
255801,2,cl,0.721291905072098,0.0138609475633887
255801_2,1,bg,0.212392512474248,0.00560108143942393
255801_2,2,hl,0.584293188963396,0.00598734640004794
255901,1,bg,0.0819404995926383,0.00496426286685454
255901,2,hl,0.157963364330675,0.0090651750038292
256301,1,bg,0.505544024149976,0.128443595743063
256301,2,cl,-0.293368354138371,0.0133100895125331
256301_2,1,bg,0.324855470574594,0.00291079997455582
256301_2,2,hl,3.88931504960576,0.0648150166555707
256401,1,bg,0.327918736045994,0.00360591659839256
256401,2,cl,0.221370235794716,0.0428056151879214
256401_2,1,bg,0.788866656898103,0.0148302455359522
256401_2,2,hl,3.68189152395887,0.0507073794333893
256501,1,bg,0.05217995513991,0.00381365957544523
256501,2,cl,0.231389192769385,0.00754310730883052
256501_2,1,bg,0.0555247640160132,0.00397146567231762
256501_2,2,hl,0.860697241694886,0.0118569128513055
256701,1,bg,-0.013458605334627,0.00334726347025929
256701,2,hl,0.697387888462317,0.0122958179071416
256801,1,bg,-0.165591745852122,0.00946822620367369
256801,2,cl,0.11702408420662,0.00559031229031764
256801_2,1,bg,0.228331630059804,0.00444526048775594
256801_2,2,hl,-0.0692842634040169,0.00385419462633517
257001,1,bg,0.109805399223655,0.0051453855568657
257001,2,cl,0.039806781136081,0.00890503235927883
257001_2,1,bg,0.499982732003012,0.00710584483539322
257001_2,2,hl,0.509308614642492,0.00545919865047277
257101,1,bg,-0.0142470189290502,0.444581005277695
257101,2,cl,-0.809386270426041,0.810966417497933
257101_2,1,bg,0.952905794840579,0.0557119057618733
257101_2,2,hl,2.05494445312758,0.153458913400449
257201,1,bg,-0.331811486262884,0.0271615598781864
257201,2,cl,0.405061936157799,0.00423525284472238
257201_2,1,bg,0.0316135337839178,0.00608187007478439
257201_2,2,hl,0.797419336855063,0.0109910257034723
257301,1,bg,0.0534188688901865,0.00684174171122438
257301,2,cl,0.504349612683785,0.00642814282326381
257301_2,1,bg,-0.101308329530081,0.00581035901562937
257301_2,2,hl,0.629984803033901,0.00516411926876786
257501,1,bg,0.452125507453709,0.00521970042871066
257501,2,cl,0.158808744759736,0.00858803611784425
257501_2,1,bg,0.293155578829621,0.00588563705156028
257501_2,2,hl,1.24811587460861,0.160137354780516
257601,1,bg,-0.000626580612946829,0.00309579163018493
257601,2,cl,0.146566832650169,0.00205474896041851
257601_2,1,bg,0.416015133371651,0.00248419888898379
257601_2,2,hl,1.13538745616058,0.0216867795017102
257701,1,bg,1.11840666546272,0.013522982881948
257701,2,cl,0.266092924433291,0.0123816972311829
257701_2,1,bg,0.508243953542401,0.0131667150720608
257701_2,2,hl,2.18508999795668,0.0233675398075501
257801,1,bg,0.486283184798155,0.00625299934130477
257801,2,cl,0.855390854246358,0.0153338026984159
257801_2,1,bg,0.137281927987632,0.00512954672946556
257801_2,2,hl,1.77133290346979,0.0217978412240871
257901,1,bg,0.350833080935725,0.0038369519459426
257901,2,cl,0.160167396973029,0.0103374141105245
257901_2,1,bg,0.317447385164284,0.00754852977988076
257901_2,2,hl,1.20483309133182,0.0282977872264623
258001,1,bg,0.154896316895589,0.0124566420746573
258001,2,cl,0.799716771580478,0.0125842087663791
258001_2,1,bg,1.79034202637692,0.0244068455247663
258001_2,2,hl,-0.418826332403293,0.0486476975008714
258101,1,bg,1.20470555456393,0.0254887019248541
258101,2,cl,0.627841600446811,0.0234944093988277
258101_2,1,bg,0.657133887943598,0.00858538697165977
258101_2,2,hl,1.09714393455695,0.0103027979435658
258201,1,bg,0.217815745138921,0.00133204362362237
258201,2,cl,0.293956258929554,0.00962724529311124
258201_2,1,bg,0.594446222463937,0.00464408578319207
258201_2,2,hl,1.52760605213531,0.00632465042734504
258401,1,bg,0.733723661752375,0.0354244341151831
258401,2,cl,0.20866267786673,0.00782448359873827
258401_2,1,bg,0.555678637617082,0.00211750631164501
258401_2,2,hl,0.605109099165425,0.0222256790197504
258601,1,bg,0.0458278686769131,0.00126208931156492
258601,2,cl,-0.0501564089982092,0.0235571990238124
258601_2,1,bg,0.079850377213845,0.00117238741586209
258601_2,2,hl,1.14853157112251,0.0205579124088204
258701,1,bg,0.28415810489481,0.0160045651690615
258701,2,cl,0.14712924108528,0.00222054298055821
258701_2,1,bg,0.430189752558248,0.0486744771357317
258701_2,2,hl,1.88462965336271,0.0186516782327224
258901,1,bg,0.399411245429261,0.0159789998707202
258901,2,cl,0.311510850599759,0.0492525921193056
258901_2,1,bg,0.503278639785055,0.00529265227831961
258901_2,2,hl,1.21931442013692,0.0200244251636697
259001,1,bg,1.06363701891499,0.00294607664360169
259001,2,cl,0.132060072614201,0.00529339142388783
259001_2,1,bg,-0.193854732010318,0.0188380799612725
259001_2,2,hl,1.79333543875782,0.0341554548208872
259101,1,bg,0.196866691318486,0.00312523734313383
259101,2,cl,0.363875904194838,0.00262861980681507
259101_2,1,bg,0.301456835897577,0.00373439831354672
259101_2,2,hl,2.94101914939104,0.132054075612071
259201,1,bg,0.182679373592662,0.0015137786867371
259201,2,cl,0.391549614497418,0.00711114287312481
259201_2,1,bg,0.613487961754484,0.0722190847133418
259201_2,2,hl,2.18425465293286,0.0388308126115164
259301,1,bg,0.610977046643935,0.0085437413038715
259301,2,cl,0.468739890631008,0.0205326344809856
259301_2,1,bg,0.459419235679509,0.0434478896212875
259301_2,2,hl,0.489415285497315,0.0361441559573218
259401,1,bg,0.463717557933769,0.00704151212958839
259401,2,cl,0.135312744097036,0.00660555525424268
259401_2,1,bg,0.234112398127667,0.00624846941303349
259401_2,2,hl,0.602318253844795,0.0141457161309941
259501,1,bg,0.34778945133448,0.00931323035958035
259501,2,cl,0.187330589414908,0.00149697684839095
259501_2,1,bg,0.149702995682164,0.00227078101834892
259501_2,2,hl,1.20961564856222,0.002986292798429
259701,1,bg,0.08802108310433,0.0038921435669201
259701,2,cl,0.502312413233759,0.00786968381114057
259701_2,1,bg,0.0527371004175914,0.00259863965807314
259701_2,2,hl,1.2320769772831,0.0198835704957088
259801,1,bg,0.156053653479029,0.00241255398150062
259801,2,cl,0.0526562800640846,0.00387020480702954
259801_2,1,bg,0.267686166021757,0.00836490081266905
259801_2,2,hl,0.8118279475015,0.00377410106448321
259901,1,bg,0.111056539129924,0.00471893537026572
259901,2,cl,0.114003126398044,0.00691829868282758
259901_2,1,bg,0.258158219201709,0.00191780968287282
259901_2,2,hl,0.664949206984557,0.00548853030774298
260301,1,bg,0.00523576414327676,0.00558319830330487
260301,2,cl,0.61857009708968,0.0689608811400322
260301_2,1,bg,0.518031854004833,0.00250952256170079
260301_2,2,hl,1.74337053481676,0.0157541177680175
260701,1,bg,0.15575999469906,0.00328207762157277
260701,2,cl,-0.228269665276473,0.00659116838352026
260701_2,1,bg,0.0636763168350234,0.00556668036687847
260701_2,2,hl,0.387237348043713,0.00333150661556931
260801,1,bg,0.197258772109687,0.00144262304484261
260801,2,cl,0.869116152369867,0.0242156028962097
260801_2,1,bg,-0.124797384743042,0.00389022796993777
260801_2,2,hl,0.542696103109793,0.0121239529366741
261201,1,bg,0.421348083964451,0.0171882983778478
261201,2,cl,0.606202359981617,0.00693590045863122
261201_2,1,bg,0.067058916788658,0.00335589338828023
261201_2,2,hl,1.39764371057742,0.070082757562026
261401,1,bg,0.811553402279906,0.00941914919023071
261401,2,cl,0.721100201474257,0.0136306951808967
261401_2,1,bg,0.0914824364133372,0.00265385591487678
261401_2,2,hl,0.346633751589481,0.00964689392076124
261701,1,bg,0.819996520818765,0.0121716873541587
261701,2,cl,-0.277350955843143,0.0130368729169282
261701_2,1,bg,0.285227067590174,0.00412955640640649
261701_2,2,hl,1.73654428705009,0.00772300178461967
